year,month,day,hour,time,id,pid,ptid,x,y,lat,lon,p_cent,p_edge,area,radius,depth,p_grad,DsqP,type,centers,Ege,Erg,Ely,Esp,Emg,Dp,u,v,uv,DpDt
1963,6,25,21,23185.875,21,21,669,608,554,13.55067890534931,128.0501508581678,1002.3957516533275,1008.3957516533275,1300625,643.4297131138667,6.0,8.05551722813872,3.2253151897726635,1,1,3,0,0,0,0,,,,,
1963,6,26,0,23186.0,16,16,669,609,549,14.199209008818972,127.21736220548081,1002.6582949898709,1008.6582949898709,892500,533.0024140836824,6.0,8.288083999054384,5.56796638105523,1,1,0,0,0,0,0,0.2625433365434583,-29.924240452641047,24.037752427365806,38.383247757671704,7.415401825825358
1963,6,26,3,23186.125,15,15,669,610,547,14.315238871281448,126.81496402939455,1002.3209595005735,1008.3209595005735,760625,492.0512749486031,6.0,8.447420748080686,5.950370164986889,1,1,0,0,0,0,0,-0.3373354892974021,-14.451769809705501,4.300644015030979,15.078102983357594,-9.4522353801956
1963,6,26,6,23186.25,15,15,669,611,545,14.426755695540102,126.4115411878436,1001.1801622997177,1007.1801622997177,734375,483.48611424344057,6.0,8.470614676368543,5.625643255823743,1,1,0,0,0,0,0,-1.1407972008557408,-14.481346294328937,4.1333683643584465,15.059685406134939,-31.72355381700225
1963,6,26,9,23186.375,20,20,669,611,543,14.76438188768193,126.1153229126341,1000.456193074937,1006.456193074937,562500,423.14218766081717,6.0,8.824646486431533,6.683649844419633,1,1,0,0,0,0,0,-0.7239692247807398,-10.616807073952643,12.514106556164085,16.410955345273468,-19.681815327521807
1963,6,26,12,23186.5,18,18,669,615,539,14.500825606141747,125.08973034044519,1000.7540555501357,1006.7540555501357,312500,315.39156525252,6.0,9.86692148899501,7.8208640779842975,1,1,0,0,0,0,0,0.29786247519863535,-36.802573954641005,-9.768707130857791,38.07698896571645,8.241619755474199
1963,6,26,15,23186.625,18,18,669,617,537,14.35819385327066,124.5792876032055,1001.3820468607571,1009.3820468607571,1081250,586.6622234610165,8.0,9.748027202127561,9.241159885141752,1,1,0,0,0,0,0,0.6279913106214372,-18.328579690395284,-5.286642432561773,19.07578102403498,17.544952094863426
1963,6,26,18,23186.75,20,20,669,617,537,14.35819385327066,124.5792876032055,999.7558942117483,1007.7558942117483,795625,503.2447746325624,8.0,10.449073175663395,10.06086559225463,1,1,0,0,0,0,0,-1.6261526490087272,0.0,0.0,0.0,-45.431791560237315
1963,6,26,21,23186.875,21,21,669,617,536,14.520032852867184,124.428177560524,999.5205602360276,1007.5205602360276,685000,466.9499673796933,8.0,10.573580520956545,8.700228556027941,1,1,0,0,0,0,0,-0.2353339757208596,-5.42199772630577,5.998558562788109,8.08583725876693,-6.503076830539132
1963,6,27,0,23187.0,23,23,669,617,535,14.681072032032564,124.27651919856079,999.9088134749888,1007.9088134749888,514375,404.63643892485425,8.0,10.929476313807013,12.250225453604799,1,1,0,0,0,0,0,0.3882532389613334,-5.437689357922156,5.968913238064779,8.074428202467642,10.613614451261348
